candidate,kind,models,weights,temperature,log_loss,accuracy,macro_f1,ece_15,brier_score,selected
deberta_qlora_seed42+sparse_tfidf_sprint2@0.500000+0.500000,blend,deberta_qlora_seed42+sparse_tfidf_sprint2,0.500000+0.500000,0.8173109971907264,0.9969729529400194,0.500347947112039,0.4952108532020038,0.011112061218629433,0.5963516880873161,True
deberta_qlora_seed42,single,deberta_qlora_seed42,1.000000,0.9635197297635985,1.0089200366290647,0.4871259568545581,0.4834898318031964,0.018331981658073582,0.6042167548660412,False
sparse_tfidf_sprint2,single,sparse_tfidf_sprint2,1.000000,1.099393320436204,1.0260862426322102,0.4979123173277662,0.4921360749954813,0.03329246165603433,0.6104345084411987,False
